,clones,clones_unique,views,views_unique,issues_closed,issues_open,pulls_closed,pulls_open,forks,stargazers,subscribers,contributors,commits,total_commits,pypi_daily,pypi_180_cumulative,conda_total_downloads,updated_on
2023-09-21,6.0,2.0,43.0,10.0,176,4,247,1,21,54,16,7,0,3221,2,4774,873,2023-10-02
2023-09-22,9.0,1.0,50.0,7.0,176,4,247,1,21,54,16,7,0,3221,3,4777,873,2023-10-02
2023-09-23,0.0,0.0,0.0,0.0,176,4,247,1,21,54,16,7,0,3221,3,4780,873,2023-10-02
2023-09-24,0.0,0.0,27.0,3.0,176,4,247,1,21,54,16,7,0,3221,2,4782,873,2023-10-02
2023-09-25,11.0,2.0,151.0,7.0,176,4,247,1,21,54,16,7,1,3221,7,4789,873,2023-10-02
2023-09-26,8.0,5.0,69.0,10.0,176,4,247,1,21,54,16,7,1,3221,36,4537,873,2023-10-09
2023-09-27,1.0,1.0,78.0,8.0,176,4,247,1,21,54,16,7,0,3221,29,4566,873,2023-10-09
2023-09-28,9.0,1.0,6.0,3.0,176,4,247,1,21,54,16,7,0,3221,52,4618,873,2023-10-09
2023-09-29,15.0,3.0,60.0,10.0,176,4,247,1,21,54,16,7,0,3221,20,4638,873,2023-10-09
2023-09-30,0.0,0.0,16.0,4.0,176,4,247,1,21,54,16,7,0,3221,24,4662,873,2023-10-09
2023-10-01,1.0,1.0,0.0,0.0,176,4,247,1,21,54,16,7,0,3221,1,4663,873,2023-10-09
2023-10-02,4.0,3.0,63.0,6.0,176,4,247,1,21,54,16,7,0,3221,211,4874,873,2023-10-09
2023-10-03,1.0,1.0,21.0,8.0,177,4,247,1,21,54,16,7,0,3221,38,4469,874,2023-10-16
2023-10-04,1.0,1.0,15.0,7.0,177,4,247,1,21,54,16,7,0,3221,44,4513,874,2023-10-16
2023-10-05,3.0,2.0,39.0,7.0,177,4,247,1,21,54,16,7,0,3221,27,4540,874,2023-10-16
2023-10-06,0.0,0.0,38.0,5.0,177,4,247,1,21,54,16,7,0,3221,3,4543,874,2023-10-16
2023-10-07,0.0,0.0,28.0,4.0,177,4,247,1,21,54,16,7,0,3221,2,4545,874,2023-10-16
2023-10-08,0.0,0.0,15.0,1.0,177,4,247,1,21,54,16,7,0,3221,1,4546,874,2023-10-16
2023-10-09,2.0,1.0,115.0,7.0,177,4,247,1,21,54,16,7,0,3221,9,4555,874,2023-10-16
2023-10-10,0.0,0.0,51.0,8.0,177,5,248,0,21,55,16,7,0,3232,12,4487,874,2023-10-23
2023-10-11,7.0,1.0,21.0,6.0,177,5,248,0,21,55,16,7,1,3232,3,4490,874,2023-10-23
2023-10-12,0.0,0.0,59.0,4.0,177,5,248,0,21,55,16,7,0,3232,17,4507,874,2023-10-23
2023-10-13,0.0,0.0,12.0,6.0,177,5,248,0,21,55,16,7,0,3232,2,4509,874,2023-10-23
2023-10-14,0.0,0.0,1.0,1.0,177,5,248,0,21,55,16,7,0,3232,0,4509,874,2023-10-23
2023-10-15,0.0,0.0,2.0,2.0,177,5,248,0,21,55,16,7,0,3232,2,4511,874,2023-10-23
2023-10-16,8.0,5.0,58.0,6.0,177,5,248,0,21,55,16,7,1,3232,61,4572,874,2023-10-23
2023-10-17,4.0,4.0,61.0,11.0,177,5,248,0,21,56,16,7,0,3232,17,4557,874,2023-10-30
2023-10-18,3.0,3.0,153.0,8.0,177,5,248,0,21,56,16,7,0,3232,11,4568,874,2023-10-30
2023-10-19,0.0,0.0,58.0,7.0,177,5,248,0,21,56,16,7,0,3232,14,4582,874,2023-10-30
2023-10-20,1.0,1.0,63.0,8.0,177,5,248,0,21,56,16,7,0,3232,22,4604,874,2023-10-30
2023-10-21,0.0,0.0,4.0,3.0,177,5,248,0,21,56,16,7,0,3232,5,4609,874,2023-10-30
2023-10-22,0.0,0.0,3.0,3.0,177,5,248,0,21,56,16,7,0,3232,1,4610,874,2023-10-30
2023-10-23,2.0,2.0,62.0,11.0,177,5,248,0,21,56,16,7,0,3232,1,4611,874,2023-10-30
2023-10-24,1.0,1.0,55.0,9.0,178,5,249,0,21,57,15,7,0,3241,2,4476,876,2023-11-06
2023-10-25,0.0,0.0,54.0,8.0,178,5,249,0,21,57,15,7,0,3241,41,4517,876,2023-11-06
2023-10-26,1.0,1.0,43.0,3.0,178,5,249,0,21,57,15,7,0,3241,41,4558,876,2023-11-06
2023-10-27,0.0,0.0,30.0,4.0,178,5,249,0,21,57,15,7,0,3241,13,4571,876,2023-11-06
2023-10-28,0.0,0.0,5.0,1.0,178,5,249,0,21,57,15,7,0,3241,7,4578,876,2023-11-06
2023-10-29,0.0,0.0,15.0,2.0,178,5,249,0,21,57,15,7,0,3241,5,4583,876,2023-11-06
2023-10-30,0.0,0.0,52.0,13.0,178,5,249,0,21,57,15,7,0,3241,24,4607,876,2023-11-06
2023-10-31,0.0,0.0,67.0,8.0,178,5,249,0,21,57,15,7,0,3242,17,4489,876,2023-11-13
2023-11-01,0.0,0.0,27.0,6.0,178,5,249,0,21,57,15,7,0,3242,15,4504,876,2023-11-13
2023-11-02,20.0,2.0,121.0,11.0,178,5,249,0,21,57,15,7,6,3242,38,4542,876,2023-11-13
2023-11-03,16.0,5.0,189.0,16.0,178,5,249,0,21,57,15,7,3,3242,97,4639,876,2023-11-13
2023-11-04,1.0,1.0,13.0,2.0,178,5,249,0,21,57,15,7,0,3242,18,4657,876,2023-11-13
2023-11-05,1.0,1.0,25.0,1.0,178,5,249,0,21,57,15,7,0,3242,19,4676,876,2023-11-13
2023-11-06,4.0,3.0,80.0,11.0,178,5,249,0,21,57,15,7,0,3242,65,4741,876,2023-11-13
2023-11-07,6.0,3.0,111.0,9.0,179,5,250,0,21,57,15,7,1,3244,29,4282,877,2023-11-20
2023-11-08,2.0,2.0,41.0,4.0,179,5,250,0,21,57,15,7,0,3244,26,4308,877,2023-11-20
2023-11-09,0.0,0.0,77.0,8.0,179,5,250,0,21,57,15,7,0,3244,25,4333,877,2023-11-20
2023-11-10,0.0,0.0,10.0,8.0,179,5,250,0,21,57,15,7,0,3244,35,4368,877,2023-11-20
2023-11-11,1.0,1.0,1.0,1.0,179,5,250,0,21,57,15,7,0,3244,2,4370,877,2023-11-20
2023-11-12,0.0,0.0,0.0,0.0,179,5,250,0,21,57,15,7,0,3244,5,4375,877,2023-11-20
2023-11-13,0.0,0.0,19.0,2.0,179,5,250,0,21,57,15,7,0,3244,17,4392,877,2023-11-20
2023-11-14,0.0,0.0,39.0,5.0,180,4,251,0,21,58,15,7,0,3248,78,4298,877,2023-11-27
2023-11-15,13.0,3.0,76.0,7.0,180,4,251,0,21,58,15,7,2,3248,43,4341,877,2023-11-27
2023-11-16,1.0,1.0,100.0,9.0,180,4,251,0,21,58,15,7,0,3248,26,4367,877,2023-11-27
2023-11-17,3.0,2.0,53.0,6.0,180,4,251,0,21,58,15,7,0,3248,22,4389,877,2023-11-27
2023-11-18,4.0,2.0,41.0,5.0,180,4,251,0,21,58,15,7,0,3248,1,4390,877,2023-11-27
2023-11-19,1.0,1.0,16.0,3.0,180,4,251,0,21,58,15,7,0,3248,1,4391,877,2023-11-27
2023-11-20,1.0,1.0,45.0,9.0,180,4,251,0,21,58,15,7,0,3248,19,4410,877,2023-11-27
2023-11-21,11.0,3.0,141.0,10.0,180,4,251,0,21,59,15,7,3,3248,14,4305,877,2023-12-04
2023-11-22,7.0,4.0,25.0,9.0,180,4,251,0,21,59,15,7,1,3248,11,4316,877,2023-12-04
2023-11-23,1.0,1.0,63.0,3.0,180,4,251,0,21,59,15,7,0,3248,1,4317,877,2023-12-04
2023-11-24,0.0,0.0,65.0,8.0,180,4,251,0,21,59,15,7,0,3248,4,4321,877,2023-12-04
2023-11-25,0.0,0.0,53.0,1.0,180,4,251,0,21,59,15,7,0,3248,11,4332,877,2023-12-04
2023-11-26,0.0,0.0,62.0,4.0,180,4,251,0,21,59,15,7,0,3248,11,4343,877,2023-12-04
2023-11-27,2.0,2.0,188.0,10.0,180,4,251,0,21,59,15,7,0,3248,10,4353,877,2023-12-04
2023-11-28,4.0,3.0,28.0,10.0,180,4,251,1,21,59,15,7,0,3249,19,4238,877,2023-12-11
2023-11-29,2.0,2.0,40.0,8.0,180,4,251,1,21,59,15,7,0,3249,25,4263,877,2023-12-11
2023-11-30,0.0,0.0,17.0,5.0,180,4,251,1,21,59,15,7,0,3249,10,4273,877,2023-12-11
2023-12-01,1.0,1.0,4.0,4.0,180,4,251,1,21,59,15,7,0,3249,8,4281,877,2023-12-11
2023-12-02,0.0,0.0,3.0,2.0,180,4,251,1,21,59,15,7,0,3249,2,4283,877,2023-12-11
2023-12-03,1.0,1.0,31.0,2.0,180,4,251,1,21,59,15,7,0,3249,1,4284,877,2023-12-11
2023-12-04,1.0,1.0,86.0,8.0,180,4,251,1,21,59,15,7,0,3249,17,4301,877,2023-12-11
2023-12-05,7.0,1.0,211.0,10.0,180,4,251,1,21,60,15,7,0,3249,22,4088,877,2023-12-18
2023-12-06,5.0,5.0,82.0,4.0,180,4,251,1,21,60,15,7,0,3249,25,4113,877,2023-12-18
2023-12-07,8.0,4.0,64.0,9.0,180,4,251,1,21,60,15,7,1,3249,85,4198,877,2023-12-18
2023-12-08,2.0,2.0,11.0,4.0,180,4,251,1,21,60,15,7,0,3249,21,4219,877,2023-12-18
2023-12-09,2.0,2.0,30.0,14.0,180,4,251,1,21,60,15,7,0,3249,5,4224,877,2023-12-18
2023-12-10,0.0,0.0,4.0,1.0,180,4,251,1,21,60,15,7,0,3249,10,4234,877,2023-12-18
2023-12-11,2.0,2.0,50.0,7.0,180,4,251,1,21,60,15,7,0,3249,8,4242,877,2023-12-18
2023-12-12,0.0,0.0,100.0,12.0,180,4,252,1,21,62,15,7,0,3252,7,4160,878,2023-12-25
2023-12-13,1.0,1.0,94.0,10.0,180,4,252,1,21,62,15,7,0,3252,16,4176,878,2023-12-25
2023-12-14,1.0,1.0,60.0,12.0,180,4,252,1,21,62,15,7,0,3252,24,4200,878,2023-12-25
2023-12-15,0.0,0.0,39.0,11.0,180,4,252,1,21,62,15,7,0,3252,9,4209,878,2023-12-25
2023-12-16,0.0,0.0,3.0,3.0,180,4,252,1,21,62,15,7,0,3252,98,4307,878,2023-12-25
2023-12-17,0.0,0.0,0.0,0.0,180,4,252,1,21,62,15,7,0,3252,0,4307,878,2023-12-25
2023-12-18,17.0,3.0,132.0,13.0,180,4,252,1,21,62,15,7,3,3252,12,4319,878,2023-12-25
2023-12-19,8.0,1.0,92.0,11.0,180,4,252,1,21,63,15,7,0,3252,3,4176,878,2024-01-01
2023-12-20,3.0,1.0,50.0,5.0,180,4,252,1,21,63,15,7,0,3252,8,4184,878,2024-01-01
2023-12-21,2.0,2.0,63.0,5.0,180,4,252,1,21,63,15,7,0,3252,10,4194,878,2024-01-01
2023-12-22,26.0,1.0,178.0,8.0,180,4,252,1,21,63,15,7,0,3252,6,4200,878,2024-01-01
2023-12-23,3.0,3.0,85.0,3.0,180,4,252,1,21,63,15,7,0,3252,5,4205,878,2024-01-01
2023-12-24,0.0,0.0,5.0,3.0,180,4,252,1,21,63,15,7,0,3252,6,4211,878,2024-01-01
2023-12-25,0.0,0.0,3.0,2.0,180,4,252,1,21,63,15,7,0,3252,8,4219,878,2024-01-01
2023-12-26,1.0,1.0,83.0,3.0,180,4,253,0,21,64,15,7,0,3263,5,4076,879,2024-01-08
2023-12-27,1.0,1.0,73.0,7.0,180,4,253,0,21,64,15,7,0,3263,26,4102,879,2024-01-08
2023-12-28,2.0,2.0,184.0,6.0,180,4,253,0,21,64,15,7,0,3263,11,4113,879,2024-01-08
2023-12-29,3.0,2.0,195.0,6.0,180,4,253,0,21,64,15,7,0,3263,8,4121,879,2024-01-08
2023-12-30,0.0,0.0,8.0,4.0,180,4,253,0,21,64,15,7,0,3263,0,4121,879,2024-01-08
2023-12-31,2.0,1.0,4.0,2.0,180,4,253,0,21,64,15,7,0,3263,16,4137,879,2024-01-08
2024-01-01,0.0,0.0,10.0,1.0,180,4,253,0,21,64,15,7,0,3263,0,4137,879,2024-01-08
2024-01-02,5.0,2.0,60.0,8.0,180,5,253,1,21,65,15,7,1,3267,10,4039,880,2024-01-15
2024-01-03,4.0,3.0,60.0,11.0,180,5,253,1,21,65,15,7,0,3267,3,4042,880,2024-01-15
2024-01-04,10.0,5.0,54.0,7.0,180,5,253,1,21,65,15,7,1,3267,40,4082,880,2024-01-15
2024-01-05,0.0,0.0,96.0,7.0,180,5,253,1,21,65,15,7,0,3267,169,4251,880,2024-01-15
2024-01-06,2.0,1.0,13.0,5.0,180,5,253,1,21,65,15,7,0,3267,102,4353,880,2024-01-15
2024-01-07,0.0,0.0,25.0,2.0,180,5,253,1,21,65,15,7,0,3267,0,4353,880,2024-01-15
2024-01-08,10.0,5.0,73.0,8.0,180,5,253,1,21,65,15,7,1,3267,62,4415,880,2024-01-15
2024-01-09,6.0,2.0,84.0,11.0,181,5,255,0,21,65,15,7,0,3277,27,4366,881,2024-01-22
2024-01-10,13.0,3.0,173.0,16.0,181,5,255,0,21,65,15,7,0,3277,73,4439,881,2024-01-22
2024-01-11,16.0,4.0,101.0,16.0,181,5,255,0,21,65,15,7,3,3277,7,4446,881,2024-01-22
2024-01-12,15.0,5.0,84.0,8.0,181,5,255,0,21,65,15,7,0,3277,49,4495,881,2024-01-22
2024-01-13,2.0,2.0,24.0,4.0,181,5,255,0,21,65,15,7,0,3277,70,4565,881,2024-01-22
2024-01-14,2.0,1.0,0.0,0.0,181,5,255,0,21,65,15,7,0,3277,196,4761,881,2024-01-22
2024-01-15,4.0,3.0,4.0,1.0,181,5,255,0,21,65,15,7,0,3277,10,4771,881,2024-01-22
2024-01-16,25.0,1.0,478.0,18.0,181,5,255,0,21,66,15,7,7,3278,16,4647,881,2024-01-29
2024-01-17,8.0,4.0,185.0,12.0,181,5,255,0,21,66,15,7,1,3278,49,4696,881,2024-01-29
2024-01-18,11.0,4.0,98.0,14.0,181,5,255,0,21,66,15,7,1,3278,45,4741,881,2024-01-29
2024-01-19,7.0,3.0,86.0,10.0,181,5,255,0,21,66,15,7,1,3278,43,4784,881,2024-01-29
2024-01-20,4.0,3.0,5.0,2.0,181,5,255,0,21,66,15,7,0,3278,8,4792,881,2024-01-29
2024-01-21,0.0,0.0,0.0,0.0,181,5,255,0,21,66,15,7,0,3278,2,4794,881,2024-01-29
2024-01-22,1.0,1.0,114.0,9.0,181,5,255,0,21,66,15,7,0,3278,24,4818,881,2024-01-29
2024-01-23,0.0,0.0,66.0,12.0,181,5,255,0,21,67,15,7,0,3278,120,4645,881,2024-02-05
2024-01-24,3.0,3.0,36.0,16.0,181,5,255,0,21,67,15,7,0,3278,22,4667,881,2024-02-05
2024-01-25,1.0,1.0,106.0,10.0,181,5,255,0,21,67,15,7,0,3278,32,4699,881,2024-02-05
2024-01-26,5.0,2.0,55.0,6.0,181,5,255,0,21,67,15,7,1,3278,16,4715,881,2024-02-05
2024-01-27,2.0,2.0,1.0,1.0,181,5,255,0,21,67,15,7,0,3278,5,4720,881,2024-02-05
2024-01-28,1.0,1.0,3.0,1.0,181,5,255,0,21,67,15,7,0,3278,6,4726,881,2024-02-05
2024-01-29,4.0,3.0,39.0,5.0,181,5,255,0,21,67,15,7,0,3278,6,4732,881,2024-02-05
2024-01-30,0.0,0.0,32.0,4.0,181,5,255,0,23,68,15,7,0,3278,34,4279,881,2024-02-12
2024-01-31,0.0,0.0,131.0,8.0,181,5,255,0,23,68,15,7,0,3278,11,4290,881,2024-02-12
2024-02-01,1.0,1.0,91.0,7.0,181,5,255,0,23,68,15,7,0,3278,332,4622,881,2024-02-12
2024-02-02,1.0,1.0,140.0,9.0,181,5,255,0,23,68,15,7,0,3278,64,4686,881,2024-02-12
2024-02-03,0.0,0.0,1.0,1.0,181,5,255,0,23,68,15,7,0,3278,4,4690,881,2024-02-12
2024-02-04,0.0,0.0,40.0,2.0,181,5,255,0,23,68,15,7,0,3278,207,4897,881,2024-02-12
2024-02-05,0.0,0.0,22.0,5.0,181,5,255,0,23,68,15,7,0,3278,28,4925,881,2024-02-12
2024-02-06,1.0,1.0,164.0,11.0,182,4,257,0,23,69,15,7,0,3291,19,4716,881,2024-02-19
2024-02-07,1.0,1.0,60.0,11.0,182,4,257,0,23,69,15,7,0,3291,23,4739,881,2024-02-19
2024-02-08,0.0,0.0,72.0,9.0,182,4,257,0,23,69,15,7,0,3291,17,4756,881,2024-02-19
2024-02-09,1.0,1.0,41.0,4.0,182,4,257,0,23,69,15,7,0,3291,210,4966,881,2024-02-19
2024-02-10,0.0,0.0,55.0,5.0,182,4,257,0,23,69,15,7,0,3291,199,5165,881,2024-02-19
2024-02-11,0.0,0.0,4.0,2.0,182,4,257,0,23,69,15,7,0,3291,1,5166,881,2024-02-19
2024-02-12,1.0,1.0,111.0,12.0,182,4,257,0,23,69,15,7,0,3291,20,5186,881,2024-02-19
2024-02-13,36.0,2.0,127.0,9.0,182,4,259,0,23,69,15,7,6,3299,21,5003,881,2024-02-26
2024-02-14,21.0,2.0,147.0,15.0,182,4,259,0,23,69,15,7,3,3299,12,5015,881,2024-02-26
2024-02-15,11.0,4.0,169.0,19.0,182,4,259,0,23,69,15,7,3,3299,21,5036,881,2024-02-26
2024-02-16,10.0,5.0,54.0,5.0,182,4,259,0,23,69,15,7,1,3299,89,5125,881,2024-02-26
2024-02-17,4.0,2.0,23.0,4.0,182,4,259,0,23,69,15,7,0,3299,12,5137,881,2024-02-26
2024-02-18,0.0,0.0,0.0,0.0,182,4,259,0,23,69,15,7,0,3299,2,5139,881,2024-02-26
2024-02-19,2.0,1.0,147.0,11.0,182,4,259,0,23,69,15,7,0,3299,23,5162,881,2024-02-26
2024-02-20,1.0,1.0,103.0,11.0,182,4,260,0,23,69,15,7,0,3303,21,5006,881,2024-03-04
2024-02-21,14.0,2.0,130.0,8.0,182,4,260,0,23,69,15,7,3,3303,29,5035,881,2024-03-04
2024-02-22,4.0,4.0,153.0,8.0,182,4,260,0,23,69,15,7,0,3303,36,5071,881,2024-03-04
2024-02-23,20.0,2.0,115.0,14.0,182,4,260,0,23,69,15,7,4,3303,28,5099,881,2024-03-04
2024-02-24,2.0,2.0,1.0,1.0,182,4,260,0,23,69,15,7,0,3303,25,5124,881,2024-03-04
2024-02-25,0.0,0.0,5.0,2.0,182,4,260,0,23,69,15,7,0,3303,19,5143,881,2024-03-04
2024-02-26,18.0,2.0,36.0,5.0,182,4,260,0,23,69,15,7,3,3303,256,5399,881,2024-03-04
2024-02-27,5.0,2.0,45.0,8.0,182,4,261,0,23,69,15,7,1,3310,116,5413,881,2024-03-11
2024-02-28,2.0,2.0,58.0,9.0,182,4,261,0,23,69,15,7,0,3310,197,5610,881,2024-03-11
2024-02-29,3.0,2.0,20.0,7.0,182,4,261,0,23,69,15,7,0,3310,45,5655,881,2024-03-11
2024-03-01,0.0,0.0,47.0,8.0,182,4,261,0,23,69,15,7,0,3310,15,5670,881,2024-03-11
2024-03-02,1.0,1.0,23.0,4.0,182,4,261,0,23,69,15,7,0,3310,94,5764,881,2024-03-11
2024-03-03,1.0,1.0,13.0,3.0,182,4,261,0,23,69,15,7,0,3310,2,5766,881,2024-03-11
2024-03-04,2.0,1.0,31.0,4.0,182,4,261,0,23,69,15,7,0,3310,27,5793,881,2024-03-11
2024-03-05,8.0,1.0,44.0,11.0,182,4,261,0,23,69,15,7,2,3310,28,5575,881,2024-03-18
2024-03-06,15.0,1.0,100.0,7.0,182,4,261,0,23,69,15,7,2,3310,36,5611,881,2024-03-18
2024-03-07,18.0,5.0,34.0,5.0,182,4,261,0,23,69,15,7,3,3310,55,5666,881,2024-03-18
2024-03-08,2.0,2.0,95.0,10.0,182,4,261,0,23,69,15,7,0,3310,34,5700,881,2024-03-18
2024-03-09,1.0,1.0,3.0,2.0,182,4,261,0,23,69,15,7,0,3310,7,5707,881,2024-03-18
2024-03-10,0.0,0.0,0.0,0.0,182,4,261,0,23,69,15,7,0,3310,3,5710,881,2024-03-18
2024-03-11,1.0,1.0,10.0,5.0,182,4,261,0,23,69,15,7,0,3310,11,5721,881,2024-03-18
2024-03-12,1.0,1.0,6.0,3.0,182,4,261,0,24,71,15,7,0,3310,102,5741,882,2024-03-25
2024-03-13,0.0,0.0,33.0,5.0,182,4,261,0,24,71,15,7,0,3310,109,5850,882,2024-03-25
2024-03-14,1.0,1.0,29.0,5.0,182,4,261,0,24,71,15,7,0,3310,29,5879,882,2024-03-25
2024-03-15,0.0,0.0,50.0,6.0,182,4,261,0,24,71,15,7,0,3310,31,5910,882,2024-03-25
2024-03-16,1.0,1.0,1.0,1.0,182,4,261,0,24,71,15,7,0,3310,6,5916,882,2024-03-25
2024-03-17,3.0,3.0,47.0,5.0,182,4,261,0,24,71,15,7,0,3310,1,5917,882,2024-03-25
2024-03-18,2.0,2.0,21.0,4.0,182,4,261,0,24,71,15,7,0,3310,228,6145,882,2024-03-25
2024-03-19,0.0,0.0,24.0,6.0,182,4,261,0,24,72,15,7,0,3311,17,5789,882,2024-04-01
2024-03-20,0.0,0.0,20.0,9.0,182,4,261,0,24,72,15,7,0,3311,9,5798,882,2024-04-01
2024-03-21,2.0,1.0,8.0,6.0,182,4,261,0,24,72,15,7,0,3311,30,5828,882,2024-04-01
2024-03-22,3.0,3.0,24.0,4.0,182,4,261,0,24,72,15,7,0,3311,49,5877,882,2024-04-01
2024-03-23,0.0,0.0,0.0,0.0,182,4,261,0,24,72,15,7,0,3311,1,5878,882,2024-04-01
2024-03-24,0.0,0.0,1.0,1.0,182,4,261,0,24,72,15,7,0,3311,0,5878,882,2024-04-01
2024-03-25,0.0,0.0,32.0,6.0,182,4,261,0,24,72,15,7,0,3311,15,5893,882,2024-04-01
2024-03-26,2.0,2.0,90.0,10.0,182,4,262,0,24,73,15,7,0,3314,33,5802,882,2024-04-08
2024-03-27,2.0,2.0,73.0,14.0,182,4,262,0,24,73,15,7,0,3314,24,5826,882,2024-04-08
2024-03-28,4.0,3.0,41.0,8.0,182,4,262,0,24,73,15,7,0,3314,21,5847,882,2024-04-08
2024-03-29,6.0,2.0,167.0,11.0,182,4,262,0,24,73,15,7,1,3314,39,5886,882,2024-04-08
2024-03-30,1.0,1.0,27.0,5.0,182,4,262,0,24,73,15,7,0,3314,0,5886,882,2024-04-08
2024-03-31,2.0,2.0,1.0,1.0,182,4,262,0,24,73,15,7,0,3314,2,5888,882,2024-04-08
2024-04-01,10.0,2.0,81.0,10.0,182,4,262,0,24,73,15,7,2,3314,34,5922,882,2024-04-08
2024-04-02,8.0,5.0,72.0,7.0,182,4,262,0,24,73,15,7,1,3314,14,5839,882,2024-04-15
2024-04-03,2.0,2.0,57.0,8.0,182,4,262,0,24,73,15,7,0,3314,26,5865,882,2024-04-15
2024-04-04,0.0,0.0,11.0,5.0,182,4,262,0,24,73,15,7,0,3314,17,5882,882,2024-04-15
2024-04-05,0.0,0.0,7.0,5.0,182,4,262,0,24,73,15,7,0,3314,15,5897,882,2024-04-15
2024-04-06,1.0,1.0,5.0,3.0,182,4,262,0,24,73,15,7,0,3314,5,5902,882,2024-04-15
2024-04-07,1.0,1.0,0.0,0.0,182,4,262,0,24,73,15,7,0,3314,4,5906,882,2024-04-15
2024-04-08,0.0,0.0,26.0,8.0,182,4,262,0,24,73,15,7,0,3314,5,5911,882,2024-04-15
2024-04-09,1.0,1.0,42.0,8.0,182,4,262,0,24,74,15,7,0,3314,23,5863,882,2024-04-22
2024-04-10,0.0,0.0,72.0,8.0,182,4,262,0,24,74,15,7,0,3314,26,5889,882,2024-04-22
2024-04-11,1.0,1.0,32.0,8.0,182,4,262,0,24,74,15,7,0,3314,40,5929,882,2024-04-22
2024-04-12,0.0,0.0,43.0,7.0,182,4,262,0,24,74,15,7,0,3314,79,6008,882,2024-04-22
2024-04-13,0.0,0.0,14.0,2.0,182,4,262,0,24,74,15,7,0,3314,0,6008,882,2024-04-22
2024-04-14,0.0,0.0,1.0,1.0,182,4,262,0,24,74,15,7,0,3314,3,6011,882,2024-04-22
2024-04-15,1.0,1.0,59.0,9.0,182,4,262,0,24,74,15,7,0,3314,15,6026,882,2024-04-22
2024-04-16,0.0,0.0,46.0,7.0,182,4,262,1,24,79,15,7,0,3315,15,5908,882,2024-04-29
2024-04-17,0.0,0.0,42.0,6.0,182,4,262,1,24,79,15,7,0,3315,13,5921,882,2024-04-29
2024-04-18,0.0,0.0,16.0,7.0,182,4,262,1,24,79,15,7,0,3315,314,6235,882,2024-04-29
2024-04-19,1.0,1.0,112.0,8.0,182,4,262,1,24,79,15,7,0,3315,13,6248,882,2024-04-29
2024-04-20,0.0,0.0,0.0,0.0,182,4,262,1,24,79,15,7,0,3315,125,6373,882,2024-04-29
2024-04-21,0.0,0.0,2.0,2.0,182,4,262,1,24,79,15,7,0,3315,39,6412,882,2024-04-29
2024-04-22,5.0,2.0,147.0,10.0,182,4,262,1,24,79,15,7,0,3315,139,6551,882,2024-04-29
2024-04-23,1.0,1.0,262.0,15.0,182,4,262,1,24,84,15,7,0,3316,51,6333,882,2024-05-06
2024-04-24,1.0,1.0,253.0,18.0,182,4,262,1,24,84,15,7,0,3316,39,6372,882,2024-05-06
2024-04-25,5.0,5.0,122.0,12.0,182,4,262,1,24,84,15,7,0,3316,135,6507,882,2024-05-06
2024-04-26,16.0,4.0,47.0,10.0,182,4,262,1,24,84,15,7,1,3316,36,6543,882,2024-05-06
2024-04-27,4.0,4.0,5.0,4.0,182,4,262,1,24,84,15,7,0,3316,10,6553,882,2024-05-06
2024-04-28,0.0,0.0,10.0,3.0,182,4,262,1,24,84,15,7,0,3316,2,6555,882,2024-05-06
2024-04-29,19.0,4.0,41.0,8.0,182,4,262,1,24,84,15,7,0,3316,8,6563,882,2024-05-06
2024-04-30,0.0,0.0,39.0,10.0,182,4,264,0,24,85,15,7,0,3329,111,6535,882,2024-05-13
2024-05-01,5.0,3.0,31.0,11.0,182,4,264,0,24,85,15,7,0,3329,23,6558,882,2024-05-13
2024-05-02,19.0,8.0,64.0,10.0,182,4,264,0,24,85,15,7,1,3329,23,6581,882,2024-05-13
2024-05-03,6.0,3.0,22.0,6.0,182,4,264,0,24,85,15,7,0,3329,24,6605,882,2024-05-13
2024-05-04,4.0,3.0,3.0,1.0,182,4,264,0,24,85,15,7,0,3329,2,6607,882,2024-05-13
2024-05-05,2.0,2.0,3.0,1.0,182,4,264,0,24,85,15,7,0,3329,3,6610,882,2024-05-13
2024-05-06,5.0,4.0,46.0,7.0,182,4,264,0,24,85,15,7,0,3329,212,6822,882,2024-05-13
2024-05-07,2.0,2.0,67.0,12.0,182,4,264,1,24,86,15,7,0,3329,12,6644,882,2024-05-20
2024-05-08,14.0,4.0,126.0,10.0,182,4,264,1,24,86,15,7,0,3329,55,6699,882,2024-05-20
2024-05-09,16.0,5.0,41.0,11.0,182,4,264,1,24,86,15,7,1,3329,150,6849,882,2024-05-20
2024-05-10,6.0,3.0,26.0,5.0,182,4,264,1,24,86,15,7,0,3329,23,6872,882,2024-05-20
2024-05-11,1.0,1.0,7.0,3.0,182,4,264,1,24,86,15,7,0,3329,9,6881,882,2024-05-20
2024-05-12,24.0,4.0,11.0,4.0,182,4,264,1,24,86,15,7,0,3329,3,6884,882,2024-05-20
2024-05-13,56.0,3.0,30.0,4.0,182,4,264,1,24,86,15,7,0,3329,145,7029,882,2024-05-20
2024-05-14,10.0,2.0,28.0,8.0,182,4,264,2,24,89,15,7,0,3329,21,6988,882,2024-05-27
2024-05-15,9.0,4.0,17.0,6.0,182,4,264,2,24,89,15,7,0,3329,12,7000,882,2024-05-27
2024-05-16,26.0,1.0,24.0,3.0,182,4,264,2,24,89,15,7,0,3329,3,7003,882,2024-05-27
